term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
'informed,1,5.295376077609032e-06,'inform,0,1.0,0.0004244951865517733,7.194833670369039e-06,0.0004244466930221229,0.0024971536586563476,4.2324638282310974e-05,0.0024968683885312104,2.0189673599141547e-06,3.421978576125686e-08,2.018736716890081e-06,0.004756160785507312,8.061289466961546e-05,0.004754706610938591
'it,1,5.295376077609032e-06,'it,0,1.0,0.00041327021144090594,7.0045798549306095e-06,0.0004132217066862805,0.0024311211368411426,4.12054429973075e-05,0.0024308358006834853,1.9202168736150433e-06,3.2546048705339715e-08,1.919991501338736e-06,0.004646395555392256,7.87524670405467e-05,0.004644941047326705
'joe,2,1.0590752155218063e-05,'joe,0,1.0,0.0014275896448081513,2.4196434657765276e-05,0.001427541440602596,0.008398000301371616,0.00014233898815884096,0.008397716733236851,1.926521754416873e-05,3.265291109181141e-07,1.9264567031950498e-05,0.013494926650828791,0.00022872757035303037,0.013493480948748613
'joseph,3,1.5886128232827094e-05,'joseph,0,2.0,0.002140046137744465,3.627196843634687e-05,0.0014450761333897868,0.010449081399771668,0.00017710307457240114,0.007055790938494328,4.478160079219501e-05,7.590101829185595e-07,3.0238984748242518e-05,0.02092553053056757,0.00035467000899267067,0.013633771331009131
'll,167,0.0008843278049607083,'ll,0,42.0,0.11106405392135274,0.0018824415918873346,0.007142789050402536,0.05445755182984439,0.0009230093530482099,0.003502292516689393,0.10152262053677713,0.0017207223819792733,0.006529157155129269,0.9140907156933766,0.015493062977853841,0.050923062906833606
'lord,2,1.0590752155218063e-05,'lord,0,1.0,0.0009187398056748938,1.5571861113133792e-05,0.0009186913470444186,0.005404618332025461,9.160370054280443e-05,0.005404333267199716,8.516105056336158e-06,1.4434076366671453e-07,8.515655877161095e-06,0.00926933284454824,0.00015710733634827527,0.009267879704155666
'luck,1,5.295376077609032e-06,'luck,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'm,39,0.00020651966702675225,'m,0,19.0,0.02344094583970358,0.0003973041667746369,0.0027796879305876684,0.03831927834078184,0.0006494792939115566,0.004543999045136127,0.005197694071768194,8.809650969098633e-05,0.0006163559942069228,0.22173568026271775,0.003758231868859623,0.02360194484491323
'make,1,5.295376077609032e-06,'make,0,1.0,0.0011415873334770148,1.9348937855542625e-05,0.0011415395570395109,0.006715550792518077,0.00011382289478844199,0.0067152697407900745,1.2739838671387884e-05,2.159294690065743e-07,1.273930549789494e-05,0.01115975825746528,0.00018914844504178442,0.011158324779280656
'may,1,5.295376077609032e-06,'may,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
