term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
accompanied,11,5.8986293730293215e-05,accompani,0,8.0,0.005509010170840089,7.444608338973094e-05,0.0012969950781161195,0.017680911234086837,0.00023893123289306538,0.004162645218663962,0.00031419004952768333,4.245811480103829e-06,7.397026601755637e-05,0.05703203293955279,0.0007707031478317945,0.012438975626094875
accompaniment,2,1.072478067823513e-05,accompani,0,2.0,0.001560572638732778,2.1088819442334838e-05,0.000933695788696339,0.008129730385154925,0.0001098612214210125,0.004864044668897721,2.5167795917938353e-05,3.4010535024241015e-07,1.5057975819971929e-05,0.016127282571335614,0.0002179362509639948,0.009397423842787833
accompaniments,1,5.362390339117565e-06,accompani,0,1.0,0.00037008746443481494,5.0011819518218235e-06,0.0003650952869268577,0.0022980408516118447,3.105460610286277e-05,0.0022670421581832438,1.5822469861140022e-06,2.1381716028567597e-08,1.5609037670774584e-06,0.0042753325582922845,5.777476430124709e-05,0.004169183480422865
accomplices,2,1.072478067823513e-05,accomplic,0,1.0,0.000740824001172558,1.0011135150980513e-05,0.0007358318264854087,0.004600112087419646,6.216367685702225e-05,0.004569113411506719,5.752449552660124e-06,7.773580476567734e-08,5.713685645172731e-06,0.007764934105206213,0.00010493154196224612,0.007658785111686707
accomplish,2,1.072478067823513e-05,accomplish,0,2.0,0.001270721216190458,1.717190832689808e-05,0.0009174205623760405,0.006619762916459493,8.945625562783099e-05,0.0047792596363670685,1.6982125830450647e-05,2.2948818689798172e-07,1.226055820207349e-05,0.013364163290955345,0.00018059680122912628,0.009256891946655778
accomplished,4,2.144956135647026e-05,accomplish,0,4.0,0.0033442188450471073,4.519214655469064e-05,0.001242216095397728,0.014077333272683316,0.0001902342334146394,0.005229050723610419,0.00011373010138736284,1.5368932619913899e-06,4.224525039198132e-05,0.03400797216240818,0.00045956719138389433,0.011990948143725809
accomplishments,1,5.362390339117565e-06,accomplish,0,1.0,0.0018067498036666231,2.4415537887386798e-05,0.0018017590628210053,0.011218928649227158,0.00015160714390847512,0.011187938876686355,2.9868510579240348e-05,4.0362852134108577e-07,2.9786005522124488e-05,0.01653162519714966,0.00022340034050202242,0.01642551701053751
accordance,10,5.362390339117565e-05,accord,0,8.0,0.013047054267812627,0.0001763115441596301,0.00781167049906838,0.04187391223137479,0.000565863678802362,0.025071192174419388,0.0014163297703321408,1.9139591490974876e-05,0.000847999958975473,0.10855552075277695,0.001466966496659148,0.0546828901468255
accorded,1,5.362390339117565e-06,accord,0,1.0,0.00037008746443481494,5.0011819518218235e-06,0.0003650952869268577,0.0022980408516118447,3.105460610286277e-05,0.0022670421581832438,1.5822469861140022e-06,2.1381716028567597e-08,1.5609037670774584e-06,0.0042753325582922845,5.777476430124709e-05,0.004169183480422865
according,29,0.00015550931983440938,accord,0,20.0,0.016357887272077976,0.00022105253070375642,0.003529383868737248,0.03087592560198936,0.0004172422378647211,0.006661801242389266,0.0026439706188701494,3.572933268743445e-05,0.0005704640884513282,0.16163276925029701,0.0021842266114905,0.02875165957225351
accordingly,13,6.971107440852834e-05,accordingli,0,11.0,0.005276263158958879,7.130085349944431e-05,0.0007901976129943698,0.014509838429987789,0.0001960788977025377,0.00217306062015541,0.0003043572274059133,4.112935505485315e-06,4.5581948312296375e-05,0.05768423943925676,0.0007795167491791454,0.008143380624603912
